Tilletia_controversa	DAOM_236426	raw	43	19500	85	177
Tilletia_controversa	DAOM_236426	raw	45	18337	89	191
Tilletia_controversa	DAOM_236426	raw	47	17235	93	203
Tilletia_controversa	DAOM_236426	raw	49	16137	97	215
Tilletia_controversa	DAOM_236426	raw	51	14022	101	262
Tilletia_controversa	DAOM_236426	raw	53	13043	105	279
Tilletia_controversa	DAOM_236426	raw	55	12478	109	292
Tilletia_controversa	DAOM_236426	raw	57	11805	113	297
Ditylenchus_destructor	Jiangsu_01	trim	21			
Ditylenchus_destructor	Jiangsu_01	trim	23			
Ditylenchus_destructor	Jiangsu_01	trim	25			
Ditylenchus_destructor	Jiangsu_01	trim	27			
Ditylenchus_destructor	Jiangsu_01	trim	29			
Ditylenchus_destructor	Jiangsu_01	trim	31			
Ditylenchus_destructor	Jiangsu_01	trim	33	1311271	65	82
Ditylenchus_destructor	Jiangsu_01	trim	35	1107233	69	85
Ditylenchus_destructor	Jiangsu_01	trim	37	926765	73	89
Ditylenchus_destructor	Jiangsu_01	trim	39	755865	77	91
Ditylenchus_destructor	Jiangsu_01	trim	41	613432	81	93
Ditylenchus_destructor	Jiangsu_01	trim	43	501009	85	97
Ditylenchus_destructor	Jiangsu_01	trim	45	399344	89	102
Ditylenchus_destructor	Jiangsu_01	trim	47	346265	93	115
Ditylenchus_destructor	Jiangsu_01	trim	49			
Ditylenchus_destructor	Jiangsu_01	trim	51	298329	101	241
Ditylenchus_destructor	Jiangsu_01	trim	53			
Ditylenchus_destructor	Jiangsu_01	trim	55	266142	109	276
Ditylenchus_destructor	Jiangsu_01	trim	57	251539	113	291
Ditylenchus_destructor	Jiangsu_01	raw	21			
Ditylenchus_destructor	Jiangsu_01	raw	23			
Ditylenchus_destructor	Jiangsu_01	raw	25			
Ditylenchus_destructor	Jiangsu_01	raw	27			
Ditylenchus_destructor	Jiangsu_01	raw	29			
Ditylenchus_destructor	Jiangsu_01	raw	31			
Ditylenchus_destructor	Jiangsu_01	raw	33			
Ditylenchus_destructor	Jiangsu_01	raw	35			
Ditylenchus_destructor	Jiangsu_01	raw	37			
Ditylenchus_destructor	Jiangsu_01	raw	39			
Ditylenchus_destructor	Jiangsu_01	raw	41			
Ditylenchus_destructor	Jiangsu_01	raw	43			
Ditylenchus_destructor	Jiangsu_01	raw	45			
Ditylenchus_destructor	Jiangsu_01	raw	47			
Ditylenchus_destructor	Jiangsu_01	raw	49			
Ditylenchus_destructor	Jiangsu_01	raw	51			
Ditylenchus_destructor	Jiangsu_01	raw	53			
Ditylenchus_destructor	Jiangsu_01	raw	55			
Ditylenchus_destructor	Jiangsu_01	raw	57			
